sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2017-06-02;157,00;157,50;154,00;158,50;153,50;158,50;156,362;59237;9262441;527;
2017-06-01;152,00;152,50;152,00;154,00;151,50;153,50;152,656;45147;6891969;650;
2017-05-31;150,50;151,50;151,00;152,50;150,00;152,50;151,67;64345;9759178;489;
2017-05-30;151,00;151,50;151,00;152,00;150,00;151,00;150,835;35299;5324330,5;362;
2017-05-29;150,50;151,50;150,00;152,00;150,00;151,00;150,744;28763;4335837;327;
2017-05-26;151,00;151,50;151,00;154,00;150,50;151,00;151,779;33055;5017037,5;384;
2017-05-24;152,00;152,50;151,00;152,50;150,50;151,50;151,95;12132;1843453,5;154;
2017-05-23;151,00;151,50;151,00;151,50;150,00;151,50;151,097;18568;2805576,5;262;
2017-05-22;151,00;151,50;152,00;152,00;150,00;151,50;150,638;21435;3228924,5;249;
2017-05-19;152,00;152,50;152,00;153,50;151,00;152,00;151,841;24976;3792384;257;
2017-05-18;153,00;153,50;153,00;154,50;149,50;153,00;151,478;54281;8222357,5;519;
2017-05-17;155,00;155,50;158,50;158,50;153,50;155,50;156,877;57027;8946213,5;530;
2017-05-16;158,00;158,50;157,50;158,50;156,00;158,50;156,835;60724;9523620,5;385;
2017-05-15;157,50;158,00;160,50;160,50;157,50;157,50;158,724;24218;3843969,5;273;
2017-05-12;160,00;160,50;161,50;162,50;159,50;160,00;161,15;19801;3190931;207;
2017-05-11;161,00;161,50;158,50;161,50;158,50;161,50;159,721;15279;2440369,5;226;
2017-05-10;158,50;159,00;160,00;160,00;158,00;158,50;159,186;42524;6769219,5;433;
2017-05-09;160,00;160,50;161,50;162,50;159,50;160,00;161,327;24699;3985750;305;
2017-05-08;161,50;162,50;160,00;163,00;157,00;162,00;159,578;34119;5444635;311;
2017-05-05;159,00;160,00;160,00;160,50;156,50;160,00;158,859;46628;7407278;426;
2017-05-04;158,50;160,00;161,00;161,00;158,50;158,50;160,034;39429;6309960;273;
2017-05-03;161,00;162,00;161,50;163,00;161,00;161,00;161,938;20950;3392599,5;240;
